,Strike,Expiry,Type,Last_y,Bid_y,Ask_y,Vol_y,Underlying_Price_y,TtM_y,Implied_vol_bis,BS_Price,Avr_Price
1766,234.0,2019-03-29,put,0.45,0.33,0.34,2.0,273.8,0.1232876712328767,0.25306762498646973,0.3195370780724023,0.335
1767,234.0,2019-04-18,put,0.6,0.6,0.61,85.0,273.8,0.1780821917808219,0.24056839982151984,0.6104954638111888,0.605
1768,235.0,2019-02-20,put,0.01,0.01,0.02,2.0,273.8,0.021917808219178082,0.3354043801784515,0.003512959240530966,0.015
1769,235.0,2019-02-22,call,34.95,38.86,39.13,5.0,273.8,0.0273972602739726,0.486454016764164,39.17652593434374,38.995000000000005
1770,235.0,2019-02-22,put,0.02,0.01,0.02,5.0,273.8,0.0273972602739726,0.32073784381866455,0.007524019049125641,0.015
1771,235.0,2019-02-25,call,34.78,38.87,39.16,5.0,273.8,0.03561643835616438,0.45448737618207924,39.31767636318233,39.015
1772,235.0,2019-02-25,put,0.08,0.02,0.03,42.0,273.8,0.03561643835616438,0.2958941865301132,0.012651170943797085,0.025
1773,235.0,2019-02-27,put,0.04,0.04,0.05,3.0,273.8,0.0410958904109589,0.29289512350797653,0.02272274705071009,0.045
1774,235.0,2019-03-01,call,29.81,39.04,39.31,20.0,273.8,0.04657534246575343,0.3962958320489526,39.37199879947454,39.175
1775,235.0,2019-03-01,put,0.06,0.06,0.07,2.0,273.8,0.04657534246575343,0.29296354954242704,0.03924870314884177,0.065
1776,235.0,2019-03-04,put,0.09,0.07,0.08,532.0,273.8,0.0547945205479452,0.2798674741196632,0.052032603434882585,0.07500000000000001
1777,235.0,2019-03-06,put,0.09,0.09,0.1,25.0,273.8,0.06027397260273973,0.2778814501929283,0.07087410814738204,0.095
1778,235.0,2019-03-08,call,29.85,39.26,39.52,1.0,273.8,0.06575342465753424,0.35081650997459884,39.57099082600732,39.39
1779,235.0,2019-03-08,put,0.12,0.11,0.12,14.0,273.8,0.06575342465753424,0.27538473439931865,0.09087674451675865,0.11499999999999999
1780,235.0,2019-03-11,put,0.18,0.13,0.14,37.0,273.8,0.07397260273972603,0.26539578506529327,0.10534338742730398,0.135
1781,235.0,2019-03-13,put,0.22,0.16,0.17,57.0,273.8,0.07945205479452055,0.2651567111766338,0.132940531647173,0.165
1782,235.0,2019-03-15,put,0.2,0.2,0.21,186.0,273.8,0.08493150684931507,0.26953430845379833,0.18231590673171905,0.20500000000000002
1783,235.0,2019-03-22,call,36.4,35.99,36.43,1.0,273.8,0.10410958904109589,0.21056024585962296,39.45206536138477,36.21
1784,235.0,2019-03-22,put,0.28,0.27,0.28,1.0,273.8,0.10410958904109589,0.2580224626213312,0.2547105550620472,0.275
1785,235.0,2019-03-29,put,0.36,0.35,0.36,10.0,273.8,0.1232876712328767,0.24871944255948064,0.32873399431905703,0.355
1786,235.0,2019-04-18,call,38.94,39.57,39.83,9.0,273.8,0.1780821917808219,0.20813988350689408,40.12873927587708,39.7
1787,235.0,2019-04-18,put,0.64,0.63,0.64,1005.0,273.8,0.1780821917808219,0.23716462183952333,0.6317814042145944,0.635
1788,236.0,2019-02-19,put,0.01,0.01,0.02,4.0,273.8,0.019178082191780823,0.3457450560188293,0.0031074763882651957,0.015
1789,236.0,2019-02-22,put,0.02,0.02,0.03,107.0,273.8,0.0273972602739726,0.3120894606351853,0.00738976905018357,0.025
1790,236.0,2019-03-01,call,28.05,37.99,38.24,1.0,273.8,0.04657534246575343,0.3966615358245372,38.416434301889865,38.115
1791,236.0,2019-03-01,put,0.1,0.06,0.07,130.0,273.8,0.04657534246575343,0.2853148540329933,0.03873885822048817,0.065
1792,236.0,2019-03-15,put,0.21,0.21,0.22,13.0,273.8,0.08493150684931507,0.26448121270239355,0.18775222849679363,0.215
1793,236.0,2019-03-29,put,0.4,0.36,0.37,27.0,273.8,0.1232876712328767,0.24680904191777114,0.35684282586644933,0.365
1794,236.0,2019-04-18,call,38.17,38.6,38.88,5.0,273.8,0.1780821917808219,0.21662930132985114,39.26013232620272,38.74
1795,236.0,2019-04-18,put,0.69,0.66,0.67,39.0,273.8,0.1780821917808219,0.2352535953499377,0.6733813532490878,0.665
1796,237.0,2019-02-19,put,0.06,0.01,0.02,2.0,273.8,0.019178082191780823,0.3360752891016006,0.0030412941864128573,0.015
1797,237.0,2019-02-22,call,33.05,36.9,37.17,11.0,273.8,0.0273972602739726,0.4892945316576959,37.25726685847329,37.035
1798,237.0,2019-02-22,put,0.05,0.02,0.03,138.0,273.8,0.0273972602739726,0.31556083018779757,0.010967218398119316,0.025
1799,237.0,2019-03-01,call,31.23,36.99,37.24,1.0,273.8,0.04657534246575343,0.3727028274327516,37.35082263945708,37.115
1800,237.0,2019-03-01,put,0.06,0.06,0.07,302.0,273.8,0.04657534246575343,0.28212386432886116,0.043575175776731534,0.065
1801,237.0,2019-03-13,put,0.3,0.28,0.29,1.0,273.8,0.07945205479452055,0.2627092287492752,0.1709914929767411,0.28500000000000003
1802,237.0,2019-03-15,put,0.21,0.22,0.23,158.0,273.8,0.08493150684931507,0.262379615534544,0.20713401297681777,0.225
1803,237.0,2019-03-29,put,0.54,0.38,0.39,2.0,273.8,0.1232876712328767,0.24366071417719123,0.3771811374766667,0.385
1804,237.0,2019-04-18,call,30.22,37.63,37.91,2.0,273.8,0.1780821917808219,0.20090310020789498,38.15659704447364,37.769999999999996
1805,237.0,2019-04-18,put,0.72,0.7,0.71,137.0,273.8,0.1780821917808219,0.2325306355491281,0.7066015794462608,0.705
1806,237.5,2019-02-22,call,31.92,36.35,36.63,17.0,273.8,0.0273972602739726,0.4347781748688221,36.61794501511642,36.49
1807,237.5,2019-02-22,put,0.03,0.02,0.03,168.0,273.8,0.0273972602739726,0.3111098000931739,0.01086778519764331,0.025
1808,237.5,2019-03-01,put,0.06,0.07,0.08,302.0,273.8,0.04657534246575343,0.28236752776861185,0.04871163554845914,0.07500000000000001
1809,237.5,2019-03-08,put,0.17,0.13,0.14,3.0,273.8,0.06575342465753424,0.2651129018253088,0.10731563498339636,0.135
1810,237.5,2019-03-22,put,0.47,0.3,0.32,88.0,273.8,0.10410958904109589,0.24999825838625428,0.29739741696253397,0.31
1811,238.0,2019-02-19,call,27.87,35.77,36.14,10.0,273.8,0.019178082191780823,0.5607388217985632,36.18493269844174,35.955
1812,238.0,2019-02-19,put,0.01,0.01,0.02,8.0,273.8,0.019178082191780823,0.3264255493164062,0.0029728459380103933,0.015
1813,238.0,2019-02-22,call,30.06,35.94,36.2,1.0,273.8,0.0273972602739726,0.4689594824683666,36.22945311098286,36.07
1814,238.0,2019-02-22,put,0.02,0.02,0.03,2.0,273.8,0.0273972602739726,0.30666210785388937,0.010766337434218065,0.025
1815,238.0,2019-03-01,put,0.06,0.07,0.08,1.0,273.8,0.04657534246575343,0.2784622370219231,0.04837634505066868,0.07500000000000001
1816,238.0,2019-03-15,put,0.23,0.23,0.24,126.0,273.8,0.08493150684931507,0.25705156394958495,0.21229892108501414,0.235
1817,238.0,2019-03-29,put,0.4,0.4,0.42,4.0,273.8,0.1232876712328767,0.24033474994778636,0.3973495676446852,0.41000000000000003
1818,238.0,2019-04-18,call,24.25,36.67,36.93,1.0,273.8,0.1780821917808219,0.21200470275759697,37.3270362824839,36.8
1819,238.0,2019-04-18,put,0.73,0.74,0.75,195.0,273.8,0.1780821917808219,0.22995297676354648,0.7437361176981412,0.745
1820,239.0,2019-02-19,call,34.2,34.78,35.05,1.0,273.8,0.019178082191780823,0.5183238595414162,35.11271995253338,34.915
1821,239.0,2019-02-19,put,0.1,0.01,0.02,200.0,273.8,0.019178082191780823,0.31678916095256804,0.002901383959395404,0.015
1822,239.0,2019-02-22,call,29.56,34.94,35.21,10.0,273.8,0.0273972602739726,0.47688480273902417,35.29952311688416,35.075
1823,239.0,2019-02-22,put,0.04,0.02,0.03,2.0,273.8,0.0273972602739726,0.29777673694133766,0.010557369991568755,0.025
1824,239.0,2019-03-01,put,0.07,0.07,0.08,2.0,273.8,0.04657534246575343,0.2743942258274555,0.05312791175974896,0.07500000000000001
1825,239.0,2019-03-15,put,0.25,0.24,0.25,11.0,273.8,0.08493150684931507,0.2543848261496425,0.23143661713849717,0.245
1826,239.0,2019-03-29,put,0.46,0.42,0.43,40.0,273.8,0.1232876712328767,0.23770493717253213,0.4250176172772555,0.425
1827,239.0,2019-04-18,put,0.81,0.77,0.78,278.0,273.8,0.1780821917808219,0.2272147879977524,0.7806561668567227,0.775
1828,240.0,2019-02-19,call,26.12,33.79,34.06,3.0,273.8,0.019178082191780823,0.5135699190747737,34.13428312308022,33.925
1829,240.0,2019-02-19,put,0.02,0.01,0.02,27.0,273.8,0.019178082191780823,0.3249168387031556,0.005466677873248782,0.015
1830,240.0,2019-02-20,call,28.7,33.78,34.06,16.0,273.8,0.021917808219178082,0.4755425676608086,34.13671501208424,33.92
1831,240.0,2019-02-20,put,0.02,0.01,0.02,100.0,273.8,0.021917808219178082,0.3066520942878722,0.0060068847658169,0.015
1832,240.0,2019-02-22,call,30.42,33.95,34.08,4.0,273.8,0.0273972602739726,0.4570825587081908,34.27098536234496,34.015
1833,240.0,2019-02-22,put,0.03,0.02,0.03,50.0,273.8,0.0273972602739726,0.2980854885601998,0.01412836400297568,0.025
1834,240.0,2019-02-25,put,0.03,0.03,0.04,450.0,273.8,0.03561643835616438,0.27158625502347944,0.020008530321345086,0.035
1835,240.0,2019-02-27,put,0.05,0.05,0.06,60.0,273.8,0.0410958904109589,0.27002246979713446,0.03536063423307945,0.055
1836,240.0,2019-03-01,call,30.25,34.06,34.3,2.0,273.8,0.04657534246575343,0.33809343988597385,34.32100868890356,34.18
1837,240.0,2019-03-01,put,0.07,0.08,0.09,15.0,273.8,0.04657534246575343,0.2699690641117096,0.05781560266912944,0.08499999999999999
1838,240.0,2019-03-04,put,0.09,0.09,0.1,6.0,273.8,0.0547945205479452,0.2562421340298653,0.0711912968820223,0.095
1839,240.0,2019-03-06,call,31.26,34.2,34.39,1.0,273.8,0.06027397260273973,0.3291688491731882,34.5756081413374,34.295
1840,240.0,2019-03-06,put,0.12,0.12,0.13,25.0,273.8,0.06027397260273973,0.2574408413285017,0.10251564837880256,0.125
1841,240.0,2019-03-08,call,24.75,34.23,34.46,10.0,273.8,0.06575342465753424,0.30207380845844745,34.522595579728545,34.345
1842,240.0,2019-03-08,put,0.15,0.15,0.16,20.0,273.8,0.06575342465753424,0.25352887487113474,0.12314742501822806,0.155
1843,240.0,2019-03-11,put,0.28,0.17,0.18,1.0,273.8,0.07397260273972603,0.24708639683485029,0.15122115834912364,0.175
1844,240.0,2019-03-13,put,0.32,0.21,0.22,4.0,273.8,0.07945205479452055,0.24529501159757378,0.17939814900888162,0.215
1845,240.0,2019-03-15,put,0.26,0.26,0.27,924.0,273.8,0.08493150684931507,0.2501075731486082,0.24335478731450522,0.265
1846,240.0,2019-03-22,put,0.49,0.35,0.36,48.0,273.8,0.10410958904109589,0.24124661030322314,0.34282590978105887,0.355
1847,240.0,2019-03-29,put,0.45,0.45,0.46,100.0,273.8,0.1232876712328767,0.2340183802585304,0.4447957407243237,0.455
1848,240.0,2019-04-18,call,34.2,34.76,34.98,10.0,273.8,0.1780821917808219,0.19852414812296626,35.29409463024817,34.87
1849,240.0,2019-04-18,put,0.81,0.82,0.82,804.0,273.8,0.1780821917808219,0.22486306029543277,0.8256121295641421,0.82
1850,241.0,2019-02-19,put,0.03,0.01,0.02,5.0,273.8,0.019178082191780823,0.31485654271125796,0.0053357391751867045,0.015
1851,241.0,2019-02-22,call,23.22,32.84,33.11,2.0,273.8,0.0273972602739726,0.43173405079960825,33.223698730925065,32.975
1852,241.0,2019-02-22,put,0.05,0.02,0.03,512.0,273.8,0.0273972602739726,0.2889965084719658,0.01383929070710499,0.025
1853,241.0,2019-03-01,call,29.2,33.09,33.35,2.0,273.8,0.04657534246575343,0.3261159632337093,33.30889016885419,33.22
1854,241.0,2019-03-01,put,0.26,0.08,0.09,1.0,273.8,0.04657534246575343,0.2652272233706713,0.06242842938552817,0.08499999999999999
1855,241.0,2019-03-15,put,0.28,0.27,0.28,18.0,273.8,0.08493150684931507,0.24687611194849018,0.26219919524699087,0.275
1856,241.0,2019-03-29,put,0.48,0.48,0.49,4.0,273.8,0.1232876712328767,0.23175625311046838,0.4797895528558449,0.485
1857,241.0,2019-04-18,call,28.85,33.75,34.01,11.0,273.8,0.1780821917808219,0.20012256359845398,34.37801839424341,33.879999999999995
1858,241.0,2019-04-18,put,0.88,0.86,0.87,414.0,273.8,0.1780821917808219,0.22309910805672406,0.8827867996809111,0.865
1859,242.0,2019-02-19,call,27.8,31.82,32.09,3.0,273.8,0.019178082191780823,0.4756977779340744,32.10809568417187,31.955000000000002
1860,242.0,2019-02-19,put,0.04,0.01,0.02,10.0,273.8,0.019178082191780823,0.304807929213047,0.0051991781889735855,0.015
1861,242.0,2019-02-22,call,31.24,31.86,32.13,16.0,273.8,0.0273972602739726,0.40986150199472904,32.19023855477133,31.995
1862,242.0,2019-02-22,put,0.05,0.02,0.03,7.0,273.8,0.0273972602739726,0.27991754194974894,0.01353806836862248,0.025
1863,242.0,2019-03-01,call,30.62,32.13,32.32,210.0,273.8,0.04657534246575343,0.35574318445503716,32.505213426853146,32.225
1864,242.0,2019-03-01,put,0.09,0.09,0.1,2.0,273.8,0.04657534246575343,0.26019916153430944,0.06695194778626812,0.095
1865,242.0,2019-03-15,put,0.29,0.29,0.3,791.0,273.8,0.08493150684931507,0.24220979018449781,0.2737439223343241,0.295
1866,242.0,2019-03-29,put,0.5,0.5,0.51,5.0,273.8,0.1232876712328767,0.22846815267756582,0.5068364181647205,0.505
1867,242.0,2019-04-18,call,29.25,32.86,33.13,10.0,273.8,0.1780821917808219,0.20219829238742587,33.47840840301993,32.995000000000005
1868,242.0,2019-04-18,put,0.96,0.91,0.93,91.0,273.8,0.1780821917808219,0.2206055215024948,0.9314361760025847,0.92
1869,242.5,2019-02-15,call,26.85,31.26,31.56,5.0,273.8,0.00821917808219178,0.6829410436165333,31.496910473858918,31.41
1870,242.5,2019-02-22,put,0.04,0.03,0.04,3.0,273.8,0.0273972602739726,0.28276640148162835,0.017213029748267772,0.035
1871,242.5,2019-03-01,call,22.72,31.6,31.88,1.0,273.8,0.04657534246575343,0.3413303251010179,31.95004313873079,31.740000000000002
1872,242.5,2019-03-01,put,0.09,0.09,0.1,4.0,273.8,0.04657534246575343,0.25898918897390366,0.07195463989859752,0.095
1873,242.5,2019-03-08,put,0.17,0.18,0.19,3.0,273.8,0.06575342465753424,0.24428927406072615,0.1510163464261458,0.185
1874,242.5,2019-03-22,put,0.42,0.41,0.42,2.0,273.8,0.10410958904109589,0.23311142237812285,0.4019563974589282,0.415
1875,243.0,2019-02-19,call,26.81,30.78,31.05,1.0,273.8,0.019178082191780823,0.4693128779023886,31.12616905842262,30.915
1876,243.0,2019-02-19,put,0.02,0.01,0.02,175.0,273.8,0.019178082191780823,0.2947693292808533,0.005056650544899788,0.015
1877,243.0,2019-02-22,call,30.75,30.85,31.11,1.0,273.8,0.0273972602739726,0.41915117063522334,31.26390882216984,30.98
1878,243.0,2019-02-22,put,0.05,0.03,0.04,2.0,273.8,0.0273972602739726,0.2781342927348614,0.017019625623500678,0.035
1879,243.0,2019-03-01,call,28.99,31.04,31.29,3.0,273.8,0.04657534246575343,0.33310209445834155,31.43090929104011,31.165
1880,243.0,2019-03-01,put,0.16,0.09,0.1,251.0,273.8,0.04657534246575343,0.25490949528574935,0.07137122157069742,0.095
1881,243.0,2019-03-13,put,0.47,0.42,0.43,254.0,273.8,0.07945205479452055,0.24026089989840985,0.25518105554199444,0.425
1882,243.0,2019-03-15,put,0.32,0.31,0.32,646.0,273.8,0.08493150684931507,0.2384922538006306,0.2921946707250722,0.315
1883,243.0,2019-03-29,put,0.59,0.55,0.55,99.0,273.8,0.1232876712328767,0.22569950598180294,0.5413932639717061,0.55
1884,243.0,2019-04-18,call,29.74,31.89,32.1,3.0,273.8,0.1780821917808219,0.19730854293167588,32.48646811882966,31.995
1885,243.0,2019-04-18,put,1.01,0.96,0.98,72.0,273.8,0.1780821917808219,0.2176911565595865,0.9756329786608191,0.97
1886,244.0,2019-02-19,call,25.8,29.86,30.13,1.0,273.8,0.019178082191780823,0.4438930233359337,30.096206171620196,29.994999999999997
1887,244.0,2019-02-19,put,0.13,0.01,0.02,1.0,273.8,0.019178082191780823,0.2847424118423462,0.004908458303387098,0.015
1888,244.0,2019-02-22,call,25.61,29.89,30.14,5.0,273.8,0.0273972602739726,0.4014605373382568,30.24214297965284,30.015
1889,244.0,2019-02-22,put,0.14,0.03,0.04,100.0,273.8,0.0273972602739726,0.27514941559791567,0.02052055020174004,0.035
1890,244.0,2019-03-01,put,0.1,0.1,0.11,4.0,273.8,0.04657534246575343,0.24938033791661263,0.07567496790992934,0.10500000000000001
1891,244.0,2019-03-15,put,0.34,0.33,0.34,1480.0,273.8,0.08493150684931507,0.23452542134612803,0.3104176798444396,0.335
1892,244.0,2019-03-29,put,0.82,0.58,0.59,9.0,273.8,0.1232876712328767,0.22268563122659923,0.5756893873816438,0.585
1893,244.0,2019-04-18,call,30.51,30.92,31.18,1.0,273.8,0.1780821917808219,0.19101804162129757,31.47427413732919,31.05
1894,244.0,2019-04-18,put,1.33,1.02,1.04,74.0,273.8,0.1780821917808219,0.21576594418480996,1.040414333839621,1.03
1895,245.0,2019-02-13,call,19.1,28.68,28.95,4.0,273.8,0.0027397260273972603,0.8790300312197209,28.846901530692264,28.814999999999998
1896,245.0,2019-02-19,call,21.27,28.9,29.13,1.0,273.8,0.019178082191780823,0.439502074637413,29.11932519203836,29.015
1897,245.0,2019-02-19,put,0.01,0.01,0.02,5.0,273.8,0.019178082191780823,0.2747221701145172,0.004753626422928481,0.015
1898,245.0,2019-02-20,call,27.53,28.81,29.09,1.0,273.8,0.021917808219178082,0.41952021226614716,29.159545435307166,28.95
1899,245.0,2019-02-20,put,0.04,0.02,0.03,53.0,273.8,0.021917808219178082,0.27906972669363017,0.011236625007710721,0.025
1900,245.0,2019-02-22,call,28.33,28.96,29.17,2.0,273.8,0.0273972602739726,0.38638177584409716,29.230033796430945,29.065
1901,245.0,2019-02-22,put,0.03,0.03,0.04,48.0,273.8,0.0273972602739726,0.26572331212043765,0.020028884390924873,0.035
1902,245.0,2019-02-25,call,25.2,29.0,29.24,4.0,273.8,0.03561643835616438,0.3569243680131436,29.35831749905944,29.119999999999997
1903,245.0,2019-02-25,put,0.05,0.05,0.06,55.0,273.8,0.03561643835616438,0.24531733350515367,0.03077701563165558,0.055
1904,245.0,2019-02-27,put,0.08,0.07,0.08,2.0,273.8,0.0410958904109589,0.24548672966361046,0.05405493769707004,0.07500000000000001
1905,245.0,2019-03-01,call,26.05,29.2,29.44,4.0,273.8,0.04657534246575343,0.3179121406581998,29.45237700152964,29.32
1906,245.0,2019-03-01,put,0.12,0.11,0.12,31.0,273.8,0.04657534246575343,0.2483305824124813,0.09104767852974316,0.11499999999999999
1907,245.0,2019-03-04,put,0.13,0.13,0.14,80.0,273.8,0.0547945205479452,0.2353797036969662,0.10838527827378464,0.135
1908,245.0,2019-03-06,call,26.53,29.15,29.42,4.0,273.8,0.06027397260273973,0.2960844442844391,29.64673307658478,29.285
1909,245.0,2019-03-06,put,0.18,0.17,0.18,27.0,273.8,0.06027397260273973,0.23567301773488522,0.14677289301897378,0.175
1910,245.0,2019-03-08,call,24.62,29.29,29.54,10.0,273.8,0.06575342465753424,0.27950427373558273,29.64573917923414,29.415
1911,245.0,2019-03-08,put,0.21,0.21,0.22,5.0,273.8,0.06575342465753424,0.2346547632405162,0.18439148801519334,0.215
1912,245.0,2019-03-11,put,0.38,0.23,0.24,242.0,273.8,0.07397260273972603,0.22667249081313606,0.2101982725449254,0.235
1913,245.0,2019-03-13,put,0.43,0.27,0.29,9.0,273.8,0.07945205479452055,0.22633328126430513,0.2527054899568171,0.28
1914,245.0,2019-03-15,put,0.36,0.35,0.36,616.0,273.8,0.08493150684931507,0.23130898049503568,0.33556138518470213,0.355
1915,245.0,2019-03-22,call,29.31,26.3,26.72,1.0,273.8,0.10410958904109589,0.1955795338660479,29.64390016361412,26.509999999999998
1916,245.0,2019-03-22,put,0.53,0.48,0.49,43.0,273.8,0.10410958904109589,0.22358685216814278,0.4595289887596419,0.485
1917,245.0,2019-03-29,put,0.62,0.62,0.63,54.0,273.8,0.1232876712328767,0.21911819402500984,0.6057739365350763,0.625
1918,245.0,2019-04-18,call,27.49,29.99,30.23,20.0,273.8,0.1780821917808219,0.19339907986581326,30.59410981952604,30.11
1919,245.0,2019-04-18,put,1.08,1.07,1.09,3482.0,273.8,0.1780821917808219,0.2133861576360464,1.100732072232283,1.08
1920,245.5,2019-02-22,call,13.69,28.39,28.65,10.0,273.8,0.0273972602739726,0.38095942984580994,28.731796652802444,28.52
1921,245.5,2019-02-22,put,0.11,0.03,0.04,202.0,273.8,0.0273972602739726,0.2664467922651768,0.023717747212101514,0.035
1922,246.0,2019-02-19,put,0.12,0.01,0.02,71.0,273.8,0.019178082191780823,0.2758770680618286,0.00718487819107505,0.015
