Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
11.5,2019-03-19,call,VIX190319C00011500,7.6,5.0,5.2,0.0,0.0,3.0,3.0,1.6181659716796877,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-01-28 20:52:21,"{'contractSymbol': 'VIX190319C00011500', 'strike': 11.5, 'currency': 'USD', 'lastPrice': 7.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 3, 'bid': 5.0, 'ask': 5.2, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1548708741, 'impliedVolatility': 1.6181659716796877, 'inTheMoney': True}"
12.0,2019-02-13,call,VIX190213C00012000,4.3,3.4,3.6,0.0,0.0,2.0,136.0,2.2187544531249994,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 20:58:36,"{'contractSymbol': 'VIX190213C00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 4.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 136, 'bid': 3.4, 'ask': 3.6, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549918716, 'impliedVolatility': 2.2187544531249994, 'inTheMoney': True}"
12.0,2019-02-13,put,VIX190213P00012000,0.01,0.0,0.05,0.0,0.0,2.0,9240.0,1.875000625,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-05 21:04:38,"{'contractSymbol': 'VIX190213P00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 9240, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549400678, 'impliedVolatility': 1.875000625, 'inTheMoney': False}"
12.0,2019-02-20,call,VIXW190220C00012000,5.98,4.1,4.7,0.0,0.0,3.0,38.0,2.685550161132813,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-07 17:39:43,"{'contractSymbol': 'VIXW190220C00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 5.98, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 38, 'bid': 4.1, 'ask': 4.7, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1549561183, 'impliedVolatility': 2.685550161132813, 'inTheMoney': True}"
12.0,2019-03-19,call,VIX190319C00012000,5.0,4.5,4.7,0.0,0.0,1.0,673.0,1.484377578125,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 20:58:36,"{'contractSymbol': 'VIX190319C00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 5.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 673, 'bid': 4.5, 'ask': 4.7, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549918716, 'impliedVolatility': 1.484377578125, 'inTheMoney': True}"
12.0,2019-03-19,put,VIX190319P00012000,0.02,0.0,0.05,0.0,0.0,20.0,3534.0,0.5039112109375,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 14:40:52,"{'contractSymbol': 'VIX190319P00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 3534, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549896052, 'impliedVolatility': 0.5039112109375, 'inTheMoney': False}"
12.0,2019-04-17,call,VIX190417C00012000,5.04,4.7,4.9,0.0,0.0,220.0,255.0,1.2070352148437498,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 20:09:47,"{'contractSymbol': 'VIX190417C00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 5.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 220, 'openInterest': 255, 'bid': 4.7, 'ask': 4.9, 'contractSize': 'REGULAR', 'expiration': 1555459200, 'lastTradeDate': 1549915787, 'impliedVolatility': 1.2070352148437498, 'inTheMoney': True}"
12.0,2019-04-17,put,VIX190417P00012000,0.04,0.0,0.1,0.0,0.0,20.0,6765.0,0.437505625,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 16:16:26,"{'contractSymbol': 'VIX190417P00012000', 'strike': 12.0, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 6765, 'bid': 0.0, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1555459200, 'lastTradeDate': 1549988186, 'impliedVolatility': 0.437505625, 'inTheMoney': False}"
12.5,2019-02-13,call,VIX190213C00012500,3.8,2.95,3.1,0.0,0.0,2.0,4.0,2.0937547656249995,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 20:37:00,"{'contractSymbol': 'VIX190213C00012500', 'strike': 12.5, 'currency': 'USD', 'lastPrice': 3.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 4, 'bid': 2.95, 'ask': 3.1, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549917420, 'impliedVolatility': 2.0937547656249995, 'inTheMoney': True}"
12.5,2019-02-20,call,VIXW190220C00012500,5.2,3.6,4.2,0.0,0.0,1.0,37.0,2.43750390625,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-01-31 21:01:48,"{'contractSymbol': 'VIXW190220C00012500', 'strike': 12.5, 'currency': 'USD', 'lastPrice': 5.2, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 37, 'bid': 3.6, 'ask': 4.2, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1548968508, 'impliedVolatility': 2.43750390625, 'inTheMoney': True}"
12.5,2019-03-19,put,VIX190319P00012500,0.03,0.0,0.05,0.01,50.0,2.0,483.0,0.4335994140625,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:26:25,"{'contractSymbol': 'VIX190319P00012500', 'strike': 12.5, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.01, 'percentChange': 50.0, 'volume': 2, 'openInterest': 483, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549985185, 'impliedVolatility': 0.4335994140625, 'inTheMoney': False}"
