Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
251.5,2019-02-22,call,SPY190222C00251500,13.63,19.76,19.99,0.0,0.0,50.0,304.0,0.3482731188964844,SPY,False,SPY,270.47,2019-02-11 15:31:07,2019-01-23 18:17:35,"{'contractSymbol': 'SPY190222C00251500', 'strike': 251.5, 'currency': 'USD', 'lastPrice': 13.63, 'change': 0.0, 'percentChange': 0.0, 'volume': 50, 'openInterest': 304, 'bid': 19.76, 'ask': 19.99, 'contractSize': 'REGULAR', 'expiration': 1550793600, 'lastTradeDate': 1548267455, 'impliedVolatility': 0.3482731188964844, 'inTheMoney': True}"
251.5,2019-02-22,put,SPY190222P00251500,0.15,0.14,0.15,-0.19,-55.88235,67.0,986.0,0.22266402343749997,SPY,False,SPY,270.47,2019-02-11 15:31:07,2019-02-11 15:00:27,"{'contractSymbol': 'SPY190222P00251500', 'strike': 251.5, 'currency': 'USD', 'lastPrice': 0.15, 'change': -0.19, 'percentChange': -55.88235, 'volume': 67, 'openInterest': 986, 'bid': 0.14, 'ask': 0.15, 'contractSize': 'REGULAR', 'expiration': 1550793600, 'lastTradeDate': 1549897227, 'impliedVolatility': 0.22266402343749997, 'inTheMoney': False}"
252.0,2019-02-11,call,SPY190211C00252000,18.47,18.8,19.04,0.0,0.0,1.0,2.0,0.9580082324218748,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-01 18:00:53,"{'contractSymbol': 'SPY190211C00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 18.47, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2, 'bid': 18.8, 'ask': 19.04, 'contractSize': 'REGULAR', 'expiration': 1549843200, 'lastTradeDate': 1549044053, 'impliedVolatility': 0.9580082324218748, 'inTheMoney': True}"
252.0,2019-02-11,put,SPY190211P00252000,0.01,0.0,0.01,0.0,0.0,100.0,933.0,0.51562984375,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-08 19:43:45,"{'contractSymbol': 'SPY190211P00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 100, 'openInterest': 933, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1549843200, 'lastTradeDate': 1549655025, 'impliedVolatility': 0.51562984375, 'inTheMoney': False}"
252.0,2019-02-13,call,SPY190213C00252000,17.6,18.81,19.09,0.0,0.0,3.0,22.0,0.561527822265625,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-08 19:15:43,"{'contractSymbol': 'SPY190213C00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 17.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 22, 'bid': 18.81, 'ask': 19.09, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549653343, 'impliedVolatility': 0.561527822265625, 'inTheMoney': True}"
252.0,2019-02-13,put,SPY190213P00252000,0.01,0.0,0.01,-0.01,-50.0,9.0,422.0,0.29688203124999996,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-11 14:54:52,"{'contractSymbol': 'SPY190213P00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': -0.01, 'percentChange': -50.0, 'volume': 9, 'openInterest': 422, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549896892, 'impliedVolatility': 0.29688203124999996, 'inTheMoney': False}"
252.0,2019-02-19,call,SPY190219C00252000,19.21,18.95,19.19,0.0,0.0,1.0,8.0,0.3591372680664062,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-07 15:48:02,"{'contractSymbol': 'SPY190219C00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 19.21, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 8, 'bid': 18.95, 'ask': 19.19, 'contractSize': 'REGULAR', 'expiration': 1550534400, 'lastTradeDate': 1549554482, 'impliedVolatility': 0.3591372680664062, 'inTheMoney': True}"
252.0,2019-02-19,put,SPY190219P00252000,0.06,0.06,0.07,-0.040000003,-40.000004,101.0,265.0,0.22071091796874998,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-11 14:54:33,"{'contractSymbol': 'SPY190219P00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 0.06, 'change': -0.040000003, 'percentChange': -40.000004, 'volume': 101, 'openInterest': 265, 'bid': 0.06, 'ask': 0.07, 'contractSize': 'REGULAR', 'expiration': 1550534400, 'lastTradeDate': 1549896873, 'impliedVolatility': 0.22071091796874998, 'inTheMoney': False}"
252.0,2019-02-20,put,SPY190220P00252000,0.1,0.09,0.1,-0.04,-28.571426,1.0,570.0,0.22217574707031246,SPY,False,SPY,270.47,2019-02-11 15:31:07,2019-02-11 14:30:02,"{'contractSymbol': 'SPY190220P00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 0.1, 'change': -0.04, 'percentChange': -28.571426, 'volume': 1, 'openInterest': 570, 'bid': 0.09, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1549895402, 'impliedVolatility': 0.22217574707031246, 'inTheMoney': False}"
252.0,2019-02-22,call,SPY190222C00252000,17.7,19.33,19.46,0.0,0.0,100.0,296.0,0.33838552246093745,SPY,False,SPY,270.47,2019-02-11 15:31:07,2019-02-08 19:07:52,"{'contractSymbol': 'SPY190222C00252000', 'strike': 252.0, 'currency': 'USD', 'lastPrice': 17.7, 'change': 0.0, 'percentChange': 0.0, 'volume': 100, 'openInterest': 296, 'bid': 19.33, 'ask': 19.46, 'contractSize': 'REGULAR', 'expiration': 1550793600, 'lastTradeDate': 1549652872, 'impliedVolatility': 0.33838552246093745, 'inTheMoney': True}"
